,Date,Content,URL
425," Saturday, September 19, 2009 
"," On Wednesday the U.S. Senate released its version of the U.S. healthcare overhaul that has recently been advocated by President Barack Obama.
 The U.S. Senate Finance Committee released an 18-page summary of the 223-page bill that will, according to Senate Finance Committee Chairman Senator Baucus, cost US$856 billion over 10 years.  The Congressional Budget Office estimates that the bill will cost US$774 billion over 10 years and will cover 94% of Americans.  The Senate version was orchestrated by Senator Baucus, a Democrat from Montana.  The bill was released without any Republican support from the committee.  However, today, the bill received support from a bi-partisan group of Senators including the Republican Senator from Maine, Olympia Snowe and Independent Joe Liberman.  If the bill's passage is determined along party lines, Democrats will need at least one Republican Senator to avoid a possible filibuster in the Senate.
 The proposal mandates nation-wide individual insurance by 2013 and omits a government-run insurance clause as is included in the U.S. House version; instead, the plan calls for non-profit healthcare cooperatives.  The healthcare cooperatives would be provided with US$6 billion in initial funding to cover start-up fees and costs. Individuals refusing to obtain coverage can be charged up to US$950 annually with families fined up to US$3,800 per year.  Small businesses will not be mandated to provide healthcare to their employees but those who do will receive tax credits. Also, insurances companies that have more expensive individual plans will be taxed for 35% of the amount that that the plan exceeds the federal individual threshold of US$8,000 or the family threshold of US$21,000. The bill includes clauses for protection against coverage suspensions due to illnesses and protections for individuals with pre-existing conditions. It will not pre-empt state laws on abortion and does not provide for abortion payments except in cases of rape or incest. The plan also mandates registration with the Social Security Administration as a means to avoid illegal alien use of the program.
 The bill will reportedly be paid for by US$850 billion in spending reduction, taxes and fees to include reduction in Medicare benefits.  The Senate Finance Committee is the last approval authority before the Senate or House bills can be considered for floor debate.
 
 
 
",https://en.wikinews.org//wiki/U.S._Senate_releases_version_of_Healthcare_Bill
426," Friday, October 7, 2005 
"," Citizens for Responsibility and Ethics in Washington (CREW) [1], a U.S. legislative watchdog group, has released a report attempting to document the unethical and illegal activities of who they are calling the ""most tainted members of Congress"". In describing the reasons for the report Melanie Sloan, executive director of CREW said, ""[CREW] was compelled to research and release a report on these corrupt members because the ethics committees in both the House and Senate are completely inert. The report calls for the House and Senate to act to investigate and take appropriate action against them for these violations of the rules."" She went on to attack both parties regarding ethics, ""Democrats are just as much to blame as Republicans for the current ethics deadlock. The Democrats won't file ethics complaints against even the most egregious violators like DeLay and Ney…. The Democrats are spineless."" 
 The report covers possible violations of federal laws, as well as congressional ethics rules.  To compile the report, CREW drew upon Federal Election Commission (FEC) reports and audits, sworn testimony, emails, and personal financial and travel disclosure forms. By analyzing that information, CREW then attempted to determine if the member's activities violated federal laws, regulations, or congressional ethics rules.  The 13 members of Congress covered are:
 The report is entitled ""Beyond DeLay: The 13 Most Corrupt Members of Congress"", seeking to capitalize on the current media attention on ethics that has come about due to the indictments of former House Majority Leader Tom DeLay.  However, the report does not cover any of Tom Delay's ethics problems, nor does it have any information on his current legal problems.
 The report was criticized by the office of Rick Renzi, one of the congressmen listed, arguing that CREW are biased and pursuing a political agenda. ""This group is run by one of the biggest Democratic Party donors in the nation and is a mouthpiece for its fierce political attacks,"" said Renzi's office in a statement. ""The group's biased accusations show the campaign season is starting early.""
 Representative Burns, also one of the representatives named in the report, responded through spokesman James Pendleton calling CREW's report ""pure politics."" The press secretary for Representative Bob Ney, also named in the CREW report, said, ""We don't give Melanie Sloan and her liberal organization an ounce of credibility.""  
 Both Members of the House whose residences have been searched as part of a criminal investigation, Cunningham and Jefferson, are included on the list.  Burns, Ney, and Feeney are cited for their dealings with lobbyist Jack Abramoff.  11 out of the 13 named representatives are Republicans.
 

",https://en.wikinews.org//wiki/U.S._watchdog_group_lists_%22most_corrupt_members_of_Congress%22
427," Wednesday, November 8, 2006 
"," The United States Democratic Party is projected to win control of the United States House of Representatives, the lower house of the United States Congress, the federal legislature. The Republican leadership has conceded defeat.
 In the races for the 33 open seats of the United States Senate or upper house, the Democrats are projected to win five of the six seats they need to gain a majority. Several races are too close to call.
 The key race in Virginia, upon which the outcome of majority control of the Senate may rest, Republican incumbent George Allen was asked to concede on Wednesday by Senator and chairman of the Democratic Senatorial Campaign Committee, Charles Schumer. Allen's opponent, Democratic challenger Jim Webb garnered an unofficial win by the slim margin of 7,000 votes in over 2 million cast.
 By state law, the Virginia State Board of Elections will perform a vote recount when election results are within one percentage point difference between candidates. The time table for the election to be certified November 27.  The losing candidate has 10 days from the certification to appeal.
 
",https://en.wikinews.org//wiki/United_States_Democrats_win_House_majority
428," Thursday, February 2, 2006 
"," In response to recent accusations that United States government employees have engaged in Wikipedia vandalism and other forms of perceived negative editing of articles, Wikipedia editors have set up a webpage listing all Wikipedia edits made through IP addresses that are allocated to the United States House of Representatives and other United States government agencies. The House IP address was briefly banned from editing Wikipedia articles in the wake of the initial controversy, but the ban was lifted on January 30 after Wikipedia administrators decided that there have been a number of valuable contributions made through the House and Senate IP addresses in addition to the controversial edits.
 On January 31 and February 1, however, the U.S. House of Representatives' common IP address, 143.231.249.141, were banned again for three hours due to vandalism. Because the IP address is shared by House staff members, it is uncertain whether or not the same person(s) responsible for the previous vandalism are also responsible for the latest.
 Examples of contributions submitted through the House IP address included removing, ""In 2005, he has come under scrutiny for accepting campaign contributions from embattled former house leader Tom Delay,"" from the article on Thad McCotter, removing election statistics from the article on Dan Lungren, and, in the article on Marilyn Musgrave, changing the paragraph 
 to
 After the block from Wikipedia expired, the House of Representatives user continued to edit the article on Chris Shays. Chris Shays had co-sponsored a bill with Marty Meehan, whose staffers had previously been found to have been negatively editing Wikipedia entries, The American Civil Liberties Union said of the bill ""key elements of Shays-Meehan violate the First Amendment right to free speech because the legislation contains provisions that would violate the constitutionally-protected right of the people to express their opinions about issues through broadcast advertising if they mention the name of a candidate."" All mentions of the bill were removed from the article. Also removed was a paragraph about Chris Shays raising $70,000 with House Speaker Dennis Hastert at a country club event.
 Again, the IP address was blocked for an eight-hour period.
 Wikipedia edits in Congress are not coming from the House of Representatives alone. An edit from the Senate in July removed references to a plagiarism scandal with Senator Joe Biden, who has informally said he may seek a Democratic nomination for president in 2008. As of February 4, 2006, the edit has not fixed by Wikipedia users.
 IP addresses from the CIA, the Department of Justice, the Marines, and the Navy are listed on the site as having made several cases of vandalism. Some examples of vandalism from the Department of Justice IP ranges involve articles on TV and radio shows, a baseball player, or just complaining about their work. In addition to accusations of vandalism, there have also been accusations of government employees introducing perceived bias, political spinning, or misinformation into Wikipedia articles by adding or removing information.
 These cases include articles on an Irish politician, and in the George W. Bush article, introducing accusations of Hugo Chavez being a dictator, and removing information covering the George W. Bush substance abuse controversy. In addition, a person using a Department of Justice IP address edited a page covering indicted former Republican Majority Leader Tom DeLay. The editor removed two paragraphs stating a judge ruled that Tom DeLay had broken state law by not disclosing over $600,000 of fundraising money, a quote from Tom DeLay in which he stated that it drives the Democrats crazy wondering why the Republican Party institutes pro-Israeli policy, and a subsection on controversies involving DeLay's relatives. Edits to George W. Bush's article were done within the span of an hour. Edits to Tom DeLay's article were made within an hour as well, although followed by a shorter, minor second session of editing later that day.
 An editor using a CIA IP address is accused of vandalizing an article on the current president of Iran. Editors using Marine and Navy IP addresses based in Pensacola, Florida are accused of vandalizing an article on a rock song and on former U.S. president Bill Clinton, and accused of adding racist comments to articles on an actor and Martin Luther King, Jr., and adding comments that are perceived to criticize the men and women in the Navy reserves.
 The IP addresses of the Department of Justice, the CIA, and the Navy and Marines stationed in Pensacola, Florida were found using the American Registry for Internet Numbers at the official website. Neither the government nor the Wikimedia Foundation have released an official statement.
 The U.S. House of Representatives' IP address is not the first governmental address to have been blocked after accusations of disrupting Wikipedia. The IP address belonging to a subdivision of the Ministry of Agriculture, Food and Rural Development in Alberta, Canada was blocked for three months since late 2005. An IP address belonging to the German Bundestag has been repeatedly blocked from the German Wikipedia after accusations of vandalism, including sexually explicit comments.
 
",https://en.wikinews.org//wiki/United_States_Department_of_Justice_workers_among_government_Wikipedia_vandals
429," Friday, February 12, 2010 
"," Charles Nesbitt Wilson, a former United States naval officer and twelve-term Democratic Representative from the 2nd congressional district in Texas, died on Wednesday in Lufkin, Texas.  He was 76 with a history of heart ailments, receiving a transplant in 2007.
 Memorial Medical Center, Lufkin said the preliminary cause of death was cardiopulmonary arrest. Jack Gorden Jr., the mayor of Lufkin, confirmed the death.
 He was best known for initiating Operation Cyclone, the largest CIA covert operation, which supplied military equipment, anti-aircraft missiles, and paramilitary officers to the Afghan Mujahideen during the Soviet war in Afghanistan. His campaign was the subject of the non-fiction book Charlie Wilson's War and the film  'Charlie Wilson's War'.
 U.S. Defense Secretary Robert Gates said Wilson's ""efforts and exploits helped repel an invader, liberate a people, and bring the Cold War to a close. [...] After the Soviets left, Charlie kept fighting for the Afghan people and warned against abandoning that traumatized country to its fate — a warning we should have heeded then, and should remember today"".
 Born in Trinity, Texas, Wilson graduated from Trinity High School in 1951. While a student at Sam Houston State University, he was appointed to the United States Naval Academy. Between 1956 and 1960, Wilson served in the Navy, attaining the rank of lieutenant. After four years as a surface fleet officer, he was assigned to the Pentagon as part of an intelligence unit that evaluated the Soviet Union's nuclear capabilities.
 
 
 
",https://en.wikinews.org//wiki/United_States_Representative_Charlie_Wilson_dies_at_76
430," Thursday, July 15, 2010 
"," On Thursday, the United States Senate approved the financial overhaul package in a 60-39 vote. The bill is now awaiting President Barack Obama's signature. 
 Obama is expected to sign the legislation into law next week, and the focus now switches to how the new regulations will be implemented in the coming weeks and months. The legislation will give financial regulators significant discretion in shaping the rules.
 The legislation also puts faith in regulators to spot developing problems in the financial system, and gives them the authority to act to attempt to prevent another financial crisis. The bill calls for banks to hold more money in their reserves to prepare for bad economic situations, but the details of how this will be done are also up to regulators. 
 
 
 
",https://en.wikinews.org//wiki/United_States_Senate_passes_financial_overhaul_bill
431," Saturday, April 14, 2018 
"," Current United States Speaker of the House and 2012 Republican vice presidential candidate Paul Ryan announced Wednesday he will not seek reelection and plans to retire from the U.S. House of Representatives when his term expires in January.
 ""We all know that I did not seek this job, I took it reluctantly, but I have given this job everything I have and I have no regret whatsoever in accepting this responsibility,"" Ryan told the press. Ryan took over the Speaker position after John Boehner retired in 2015.  Ryan cited wanting to spend more time with his three children.  Some reports suggested he was also disillusioned with the Trump presidency.  Ryan contradicted this in public: ""I'm grateful to the president for giving us this opportunity to do big things to get this country on the right track,"" he said. According to Axios, Ryan considered last December's restructuring of the U.S. tax code to be the most important accomplishment during his time as Speaker.
 President Trump said via Twitter, ""Speaker Paul Ryan is a truly good man, and while he will not be seeking re-election, he will leave a legacy of achievement that nobody can question. We are with you Paul!""
 Senate Minority Leader Chuck Schumer praised Ryan as ""a good man who is always true to his word"" and said ""[w]ith his newfound political freedom, I hope the Speaker uses his remaining time in Congress to break free from the hard-right factions of his caucus that have kept Congress from getting real things done.""
 Not all reactions to Ryan's departure were admiring.  While various Democrats and others have opposed Ryan for his Republican views, many Republicans have criticized what they describe as a lack of support for President Trump's projects, such as the US Mexico border wall Trump has proposed to build on the U.S. border with Mexico.  Far-right media outlet Breitbart News described Ryan on Tuesday as ""the leader of the globalist wing of the Republican Party,"" citing his ""pro-immigration, wage-crushing, big business-first record, whereby American workers have been left behind by multinational free trade and mass immigration."" Fox News commentator Sebastian Gorka tweeted ""GOOD RIDDANCE."" Amongst late-night comedians, Stephen Colbert of The Late Show called him ""CrossFit Dracula"" in a reference to his well-documented fondness for fitness programs: ""He said today he wants to spend more time with his wife and kids. Which, of course, is what he calls his biceps."" Jimmy Fallon of The Tonight Show added ""House Speaker Paul Ryan announced that he is retiring from Congress. He said he wants to spend more time with his children at home, and less time with the child in the White House.""
 Paul Ryan currently represents a district in southeastern Wisconsin. As of January, he will have served twenty years in the United States Congress.
 According to Business Insider, waiting until January of next year would push Ryan into a slightly higher pension bracket within the Federal Employees Retirement System because his time as Speaker will give him three years at a sustained salary of US$223,500.  If he retires as planned, he would be eligible to draw noticeably more annually than if he retired sooner.
 House Majority Whip Steve Scalise, asked by Fox News whether he would run for Ryan's position as Speaker, responded with a reference to the upcoming 2018 midterm elections, ""We're getting way ahead of ourselves. [...] We've got to make sure we keep the majority."" 
 In November, one third of the U.S. Senate and the entire House of Representatives are up for re-election.  The Republicans currently have a majority in both houses of congress, but would lose control of the House if the Democrats gained 23 out of its 435 seats.  Close to 30 Republicans have announced they would be retiring this year. BBC analyst Anthony Zurcher speculates Ryan may be retiring now to preserve his reputation for a presidential run sometime in the future.
 In the U.S. government, the Speaker of the House automatically assumes the presidency if the president and vice president are both killed or incapacitated.  The Speaker is elected by the members of the House of Representatives, and so is usually a member of whichever of the two main political parities happens to have the majority that session.
 
 
",https://en.wikinews.org//wiki/United_States_Speaker_of_the_House_Paul_Ryan_announces_retirement
432," Saturday, September 13, 2008 
"," The Indo-US civil nuclear cooperation agreement, which gained waiver from the 45-member Nuclear Suppliers Group (NSG) in Vienna on September 6, 2008, will be ratified by the US Congress to remove 34 years of sanctions against India, following a nuclear device testing in 1974. 
 NSG's India specific waiver allows India to join a select club of nations free to have nuclear weapons, without the international watchdog International Atomic Energy Agency (IAEA) breathing down its neck. The waiver comes after strong opposition from China, New Zealand and Austria amongst a few others. However consensus for the waiver prevailed after India reiterated its commitment to non-proliferation and voluntary unilateral moratorium on further nuclear tests. 
 With a USD 100 billion nuclear trade possible over the next 10 years, a number of countries including France, Russia and Canada are all vying for a piece of action. Meanwhile India has agreed to the  US request to hold back discussions with others till US Congressional ratification so as not to prejudice the US firms. 
 Latest reports indicate that US administration is  working overtime to ensure a smooth passage for the deal in Congress session that began on Monday and trying to persuade the lawmakers not to insist on the mandatory 30 day rest period required to present the agreement for approval. It is also confirmed that U.S. President George W. Bush will welcome Indian Prime Minister Manmohan Singh on September 25, 2008 for joint signing of the agreement. 

 
 
",https://en.wikinews.org//wiki/US_-_India_nuclear_deal_sent_for_US_Congress_ratification
433," Thursday, January 26, 2006 
"," The United States Ambassador to India, David Mulford, has reportedly hinted that the U.S. civil nuclear energy pact with India may face problems getting approved by Congress if India refused to vote against Iran at the upcoming meeting of the United Nations nuclear watchdog committee.
 The nuclear pact was made after a July 2005 policy shift by U.S. President George W. Bush that offered cooperation in India's development of civilian atomic power industry in exchange for its support of the International Atomic Energy Agency's (IAEA) nonproliferation standards.
 The U.S. State Department spokesman Sean McCormack stated at a Wednesday briefing that, ""The ambassador was expressing his personal opinion about what the potential political outcome might be. He was giving his personal assessment of how the Congress might react to such an action by India."" McCormack added that, ""We certainly would encourage and hope that they (India) vote for referral this time around.""
 The IAEA is scheduled to meet February 2 to discuss Iran's referral to the U.N. Security Council over its resumption of uranium enrichment. The U.S. claims that Iran's nuclear program is aimed at developing weapons, a claim that Tehran denies.
 India's foreign ministry rejected any attempt to tie its stance on Iran to the deal with the U.S. on acquiring nuclear know-how.
 India has previously supported the IAEA's declaration in September of 2005 that Iran had failed to comply with its international obligations. 
 The U.S. also opposes the negotiations, begun in 1994, on a proposed gas pipeline between India and Iran which is intended to provide India with increased energy capacities.
 
",https://en.wikinews.org//wiki/US_ambassador_links_India%27s_civil_nuclear_initiative_to_Iran_vote
434," Friday, December 12, 2008 
"," A US$14 billion bailout package deal for the ""Big Three"" United States automakers — Chrysler, Ford, and General Motors — has been rejected in the United States Senate after failing a procedural vote.
 The bill was rejected after bipartisan discussions on the bailout broke down when Republican Party leaders insisted that the United Auto Workers (UAW) union agree to increase wage cuts by next year in order to bring their pay into line with those of Japanese automobile companies in the United States. The UAW refused to meet the demands.
 The final vote count in the Senate was 52-35, eight short of the 60 needed to pass. Only ten Republicans joined forty Democrats and two independents in voting for the bill. Three Democrats voted with thirty-one Republicans against it.
 Senate Majority leader Harry Reid said that he was ""terribly disappointed"" by the failure of the bill to pass. ""I dread looking at Wall Street tomorrow. It's not going to be a pleasant sight,"" Reid said. ""Millions of Americans, not only the auto workers but people who sell cars, car dealerships, people who work on cars are going to be directly impacted and affected."" 
 Republican Senator Bob Corker was also unhappy about the rejection. ""We were about three words away from a deal. We solved everything substantively and about three words keep us from reaching a conclusion,"" he said.
 Some Democrats now want U.S. President Bush to reserve a portion of the $700 billion bailout package earmarked for Wall Street to assist the flagging car industry.
 Stock markets worldwide fell dramatically on the news, with Japan's Nikkei average losing 484.68 points, or 5.6 percent, reaching a level of 8253.87 points. Shares in the auto companies Toyota, Nissan and Honda all dropped by no less than 10 percent apiece. European stocks, such as those in the United Kingdom and Germany, also lost ground, with the FTSE-100 index of leading shares falling 176.3 points to a level of 4,211 at midday.
 
 
",https://en.wikinews.org//wiki/US_automaker_bailout_deal_fails_to_pass_Senate
435," Tuesday, December 4, 2007 
"," The United States Congress has returned from a two-week recess to face a busy agenda before it completes its session later this month. President George W. Bush is urging lawmakers to approve his funding request for the wars in Iraq and Afghanistan as a first priority.
 President Bush renewed his criticism of majority Democrats in Congress who want to tie a timetable for the withdrawal of United States troops from Iraq with approval of more funds for the war effort.
 ""It's unconscionable to deny funds to our troops in harm's way because some in Congress want to force a self-defeating policy — especially when we're seeing the benefits of success,"" said President Bush.
 Mr. Bush says progress made on the battlefield as a result of a boost in the number of troops in Iraq this year would be undermined by a troop withdrawal timeline.
 The President has requested US$196 billion for the wars in Iraq and Afghanistan. The House of Representatives has approved US$50 billion of that. But in the Senate, Republican blocked a similar funding package last month because it included a timetable for a troop withdrawal.
 Senate Majority Leader Harry Reid, a Nevada Democrat, said the failure of the Senate to approve the war funding should not be blamed on the Democrats.
 ""If not for the stubborn refusal of the president and his Republicans enablers to work with us, we would have accomplished a lot more,"" said Senator Reid.
 Although Mr. Bush had warned that the Pentagon would be forced to begin laying off civilian employees if the funds are not received soon, Senator Reid said the Pentagon could shift funds for the war effort from other accounts.
 Besides funding for the war, Congress must also pass legislation funding government agencies and programs. In addition, lawmakers may also try to revise a wiretapping law that expires in two months.
 
 
",https://en.wikinews.org//wiki/US_Congress_debates_Iraq_funding
436," Sunday, April 23, 2006 
"," The United States Congress is currently drafting a bill known as the Communications Opportunity, Promotion, and Efficiency Act of 2006 that would revise and update the 1996 Telecommunications Act. Currently phone and cable lobbyists who own the broadband networks, such as those from AT&T and BellSouth, are calling on the federal government to permit them to operate Internet and other digital communications services as private networks.  The bill as it now stands states that certain classes of Internet providers ""may not unreasonably"" impair, interfere, restrict or limit applications or services, such as Web sites or voice-over-IP phone connections. 
 Consumer advocates such as Common Cause and some large Internet companies such as Google and Yahoo are concerned that this change will result in a loss of what is being called network neutrality, and are demanding specific language in the bill to address it. Three weeks ago, the House Subcommittee on Telecommunications rejected an amendment to the bill that would have strengthened provisions for network neutrality. The amendment was defeated by a vote of 28 to 8.
 Network neutrality is a principle of computer networking that describes networks designed so that no communication, application, or service is either given preferential treatment or restricted.  
 Advocates of network neutrality fear that allowing broadband networks to operate unregulated could lead to preferential treatment toward certain companies at the expense of others.  Phone companies who oppose network neutrality legislation contend that some mechanism needs to be in place in order to pay for expansion of the public Internet.  
 Edward Whitacre, AT&T's chief executive officer, had made remarks on the issue that consumer groups found inflammatory.  In remarks made on November 7, 2005, presumably referring to Internet sites using their network connections, he called for ""some mechanism for these people who use these pipes to pay for the portion they're using. Why should they be allowed to use my pipes?""  
 Whitacre has since reversed his public statements, saying on March 21, 2006, ""Any provider that blocks access to content is inviting customers to find another provider. And that's just bad business.""
 Federal Communications Commission chairman Kevin Martin believes that the FCC already has the authority to enforce network neutrality provisions, citing a North Carolina case in which the FCC acted against Madison River Communications for blocking Vonage VoIP phone service.
 Representative Fred Upton from Michigan, chairman of the Telecommunications and the Internet Subcommittee, describes the bill as a way to ""ignite the marketplace — unleashing great advances in technology and delivering to consumers a variety of new services at a lower cost that were once never even imagined. Every consumer in the nation with a telephone, television and access to the Internet will be better for it — the wave of the future is now."" 
 Michael Copps, a FCC Commissioner, said recently, ""This Internet may not be the one we know in the future there are threats to it out there... Entrenched interests are already jockeying to constrain the openness that has been the Internet's defining hallmark."" 
 A recent poll done by The Consumer Federation of America (See source 5) shows that the Internet has taken on an important role in the daily life of Americans. With two-thirds reporting it is important for personal communications and researching products, over half said it is important for getting news and, about 40 percent cited online banking, e-commerce, and retrieving government information as significant ways in which they used the internet. They expressed a great deal of concern about discriminatory practices of communications network operators.
 The revision of the 1996 Telecommunications Act was proposed by House Energy and Commerce Committee Chairman Joe Barton, R-Texas, and U.S. Rep. Bobby Rush, D-Ill., in late March and went on to the full committee on April 5.
 
",https://en.wikinews.org//wiki/US_Congress_drafting_bill_that_may_affect_Internet_freedoms
437," Saturday, June 11, 2005 
"," A House subcommittee voted Thursday to sharply reduce the federal government's financial spending for Fiscal Year '06, including eliminating taxpayer funds that help produce such shows as Sesame Street and Arthur.
 The spending cutbacks far exceeded even those requested by the White House.  Among initiatives slated for reduction are $39 million for conversion to digital programming and $50 million for upgrading PBS's aging satellite technology.
 The subcommittee also acted to eliminate federal money for the Corporation for Public Broadcasting, a body created by Congress to pass funds on to public broadcasters.  The CPB would see a 25 percent reduction in next year's budget, down from $400 million to $300 million, funds that currently account for 14.9% of all public broadcasting revenues[1].
 Ideological concerns over publicly-financed content have recently become a point of contention for the Republican-controlled CPB.  The day after the new budget was approved, CNN obtained an internal memo by NPR's executive vice president Ken Stern that blamed the cuts on ""recent public turbulence caused by CPB chairman Ken Tomlinson's irresponsible attacks on public broadcasting.""  Stern's memo also told staffers the cut would not hurt NPR directly because it receives little direct support from the CPB. Instead, he emphasized, smaller local stations that rely upon federal dollars are most likely to be affected, which could in turn take a bite out of regular dues and fees, NPR's largest revenue source.
 Under the budget, the Ready to Learn program's $23 million appropriation for children's shows is rescinded in its entirety. John Lawson, president of the Association of Public Television Stations, said the cut was retribution for an episode of ""Postcards From Buster"" featuring a pair of lesbian parents from Vermont. A spokesman for the Appropriations Committee, John Scofield, denied the claim.
 ""Ready to Learn was one of more than 50 programs terminated in the spending bill,"" he told the New York Times. ""It might be a nice program to do, but not in a flat budget with large budget deficits. We felt the same way about 49 other programs.""
 Overall, the cuts would signal the most dramatic cutback of public broadcasting since Congress created the CPB in 1967.  The spending bill is expected to pass the Appropriations Committee and the House, but final legislation will be negotiated with the Senate.
 
",https://en.wikinews.org//wiki/US_Congress_House_panel_OKs_big_cut_in_public_broadcasting_funds
438," Monday, December 11, 2006 
"," There are suppositions that the US Democratic Congress may re-establish the luxury taxes, which were already once introduced in the 1990s.  The suppositions resulted in the National Association of Watch and Clock Collectors commissioning a report on various tax issues. 
 Material goods such as jewelry, watches, expensive furs, jet planes, boats, yachts, and luxury cars had already been subjected to additional taxes back in 1990. After 3 years these taxes were repealed, though the luxury automobiles tax was still active for the next 13 years. 
 Rodderick A. DeArment, a representative of law firm and lobbyist Covington and Burling, guided the report.  The report outlined the fact that, in 1993, the Congress did not collect as much money from the luxury taxes as it had predicted.  It also stated that although its ravaging effect on employment in several industries was sensible, ""the turnover that occurred in Congress made it possible for the new group to learn the same lessons again"".
 The luxury tax could produce unpredictable effects for the watch industry and the report was meant to inform the members of this branch about the effects of these taxes on this luxury goods' industry.
 
",https://en.wikinews.org//wiki/US_Congress_may_re-establish_the_Luxury_Tax
439," Monday, February 16, 2009 
"," The United States Congress passed a US$787 billion stimulus package late Friday night, in an effort to curb the recession and boost the faltering US economy.
 The bill was passed by a vote of 60&ndashp;38, barely reaching the minimum number of 60 votes needed to make the bill a law. Only three Republican senators voted for the measure. Shortly before the Senate vote, the US House of Representatives approved of the stimulus by a margin of 246–183, with all 176 Republicans and seven Democrats voting against the bill.
 The Senate vote was delayed until night so that Democratic Senator Sherrod Brown could fly back from Ohio, where his mother had recently died. He cast the final and decisive sixtieth vote in favor of the stimulus bill.
 President Barack Obama is expected to sign the bill into law in Denver, Colorado on Tuesday, February 17.
 ""This is a major milestone on our road to recovery, and I want to thank the members of Congress who came together in common purpose to make it happen,"" Obama said in his weekly address. ""I will sign this legislation into law shortly, and we'll begin making the immediate investments necessary to put people back to work doing the work America needs done. This historic step won't be the end of what we do to turn our economy around, but the beginning.""
 64% of the stimulus package is intended for spending and money for social programmes, while another 34% is devoted to tax cuts. The plan also limits cash bonuses and incentive compensations for Wall Street executives. Over $48 billion of the stimulus has been reserved for transportation projects, such as high-speed rail, road, and bridge construction. Tens of billions more will be used for funding states to prevent any cuts that they would otherwise be forced to make to aid local governments and schools.
 Democrats say that the plan will help create three and a half million jobs, and that the plan's tax cuts will help 95% of all US residents, mainly with the use of $800 breaks for couples and $400 for individuals. Those who do not earn enough money to pay income taxes will also be eligible for the breaks. Additionally, breaks will be given to first-time homebuyers and car buyers, in an effort to give a boost to two industries badly affected by the recession.
 Senate Majority leader Harry Reid said that the stimulus package was the most important legislation that he had ever worked on. ""The country is in trouble and we're so fortunate we were able to get it passed. It's going to give this country a shot in the arm.""
 Others, however, such as Senate Minority leader Mitch McConnell, are highly critical of the plan. ""This isn't Monopoly money. It's real. It adds up, and it has to be paid back, by our children and by their children,"" he said, adding that it ""is unlikely to have much stimulative effect.""
 ""The bill that was about jobs, jobs, jobs has turned into a bill that's about spending, spending, spending,"" said House Republican leader John Boehner from Ohio, throwing a copy of the bill on the floor in protest.
 Last week, the House of Representatives passed a stimulus package worth $825 billion with no support from Republicans. Shortly thereafter, the Senate passed a slightly different version of the bill worth $838 billion. The differences between the two bills had to be bridged in a Senate-House committee before it was voted upon in both houses.
 
 
 
",https://en.wikinews.org//wiki/US_Congress_passes_$787_billion_stimulus_package
440," Wednesday, June 15, 2011 
"," Several US congressmen have filed a bipartisan suit against the administration of US president Barack Obama, claiming its military operations in Libya are illegal because they did not have legislative approval. 
 Wednesday's lawsuit comes one day after House Speaker John Boehner expressed his concerns in a letter to the president that his administration has violated the War Powers Resolution. US federal law requires that, if Congress does not approve military action, the president must withdraw forces within 60 days from the beginning of the conflict, and that the withdrawal must be completed by the 90th day. The latter deadline will pass this Sunday. 
 The White House is sending Congress a report to answer questions presented in a House resolution passed on June 3, which set a two-week deadline. The deadline to respond was this Friday, and Boehner claims that the failure to do so would also have been a violation of the War Powers Resolution. 
 It is common for the president and the legislature to argue over war powers. The US Constitution establishes the president as the commander-in-chief of the military, but it also gives Congress the power to declare war. The White House believes that it is complying with the War Powers Resolution by frequently briefing Congress on the Libya mission, having testified at ten congressional hearings and participated in more than 30 staff briefings. Boehner argues, however, that the administration should have sought explicit congressional approval for the action. 
 The lawsuit, filed by Dennis Kucinich (Democratic representative from Ohio) and Walter B. Jones (Republican representative from North Carolina), along with eight other congressmen, will cite the legislature's ""power of the purse"" in addition to the War Powers Resolution. It will ""challenge the executive branch's circumvention of Congress,"" and its use of UN and NATO mandates rather than Congress to justify its own actions, according to Kucinich. 
 
 
",https://en.wikinews.org//wiki/US_congressmen_sue_Obama_for_military_action_in_Libya
